timestamp,station_id,lat,lon,alt_m,T,P,RH,T_true,P_true,RH_true,is_fault,fault_class,fault_channel,event,lst,doy,expected_reason
2025-03-08 13:00:00,AWS_MUM,19.08,72.88,11,27.28,1007.24,77.0,27.28,1007.24,77.0,0,none,none,,17.858667,67.0,ok
2025-03-08 14:00:00,AWS_MUM,19.08,72.88,11,27.68,1007.29,75.3,27.68,1007.29,75.3,0,none,none,,18.858667,67.0,ok
2025-03-08 15:00:00,AWS_MUM,19.08,72.88,11,28.7,1008.12,71.8,28.7,1008.12,71.8,0,none,none,,19.858667,67.0,ok
2025-03-08 16:00:00,AWS_MUM,19.08,72.88,11,30.0,1008.81,68.1,30.0,1008.81,68.1,0,none,none,,20.858667,67.0,ok
2025-03-08 17:00:00,AWS_MUM,19.08,72.88,11,31.34,1009.29,63.1,31.34,1009.29,63.1,0,none,none,,21.858667,67.0,ok
2025-03-08 18:00:00,AWS_MUM,19.08,72.88,11,32.89,1008.93,58.3,32.89,1008.93,58.3,0,none,none,,22.858667,67.0,ok
2025-03-08 19:00:00,AWS_MUM,19.08,72.88,11,34.37,1009.33,52.1,34.37,1009.33,52.1,0,none,none,,23.858667,67.0,ok
2025-03-08 20:00:00,AWS_MUM,19.08,72.88,11,34.72,1008.97,51.0,34.72,1008.97,51.0,0,none,none,,0.85866666,67.0,ok
2025-03-08 21:00:00,AWS_MUM,19.08,72.88,11,34.51,1008.31,51.9,34.51,1008.31,51.9,0,none,none,,1.8586667,67.0,ok
2025-03-08 22:00:00,AWS_MUM,19.08,72.88,11,35.01,1007.86,50.3,35.01,1007.86,50.3,0,none,none,,2.8586667,67.0,ok
2025-03-08 23:00:00,AWS_MUM,19.08,72.88,11,35.24,1008.11,49.3,35.24,1008.11,49.3,0,none,none,,3.8586667,67.0,ok
2025-03-09 00:00:00,AWS_MUM,19.08,72.88,11,34.8,1007.67,49.7,34.8,1007.67,49.7,0,none,none,,4.858667,68.0,ok
2025-03-09 01:00:00,AWS_MUM,19.08,72.88,11,34.4,1008.1,49.8,34.4,1008.1,49.8,0,none,none,,5.858667,68.0,ok
2025-03-09 02:00:00,AWS_MUM,19.08,72.88,11,34.38,1008.82,49.2,34.38,1008.82,49.2,0,none,none,,6.858667,68.0,ok
2025-03-09 03:00:00,AWS_MUM,19.08,72.88,11,32.79,1009.13,53.6,32.79,1009.13,53.6,0,none,none,,7.858667,68.0,ok
2025-03-09 04:00:00,AWS_MUM,19.08,72.88,11,31.47,1009.48,59.1,31.47,1009.48,59.1,0,none,none,,8.858666,68.0,ok
2025-03-09 05:00:00,AWS_MUM,19.08,72.88,11,30.47,1009.92,61.2,30.47,1009.92,61.2,0,none,none,,9.858666,68.0,ok
2025-03-09 06:00:00,AWS_MUM,19.08,72.88,11,28.87,1010.26,67.8,28.87,1010.26,67.8,0,none,none,,10.858666,68.0,ok
2025-03-09 07:00:00,AWS_MUM,19.08,72.88,11,27.66,1009.63,75.9,27.66,1009.63,75.9,0,none,none,,11.858666,68.0,ok
2025-03-09 08:00:00,AWS_MUM,19.08,72.88,11,27.26,1009.24,75.9,27.26,1009.24,75.9,0,none,none,,12.858666,68.0,ok
2025-03-09 09:00:00,AWS_MUM,19.08,72.88,11,27.54,1007.82,74.8,27.54,1007.82,74.8,0,none,none,,13.858666,68.0,ok
2025-03-09 10:00:00,AWS_MUM,19.08,72.88,11,27.3,1006.87,74.9,27.3,1006.87,74.9,0,none,none,,14.858666,68.0,ok
2025-03-09 11:00:00,AWS_MUM,19.08,72.88,11,26.71,1006.68,79.2,26.71,1006.68,79.2,0,none,none,,15.858666,68.0,ok
2025-03-09 12:00:00,AWS_MUM,19.08,72.88,11,27.11,1006.54,76.1,27.11,1006.54,76.1,0,none,none,,16.858667,68.0,ok
2025-03-09 13:00:00,AWS_MUM,19.08,72.88,11,26.8,1007.51,78.0,26.8,1007.51,78.0,0,none,none,,17.858667,68.0,ok
2025-03-09 14:00:00,AWS_MUM,19.08,72.88,11,27.04,1008.24,75.9,27.04,1008.24,75.9,0,none,none,,18.858667,68.0,ok
2025-03-09 15:00:00,AWS_MUM,19.08,72.88,11,27.64,1008.51,71.4,27.64,1008.51,71.4,0,none,none,,19.858667,68.0,ok
2025-03-09 16:00:00,AWS_MUM,19.08,72.88,11,28.6,1009.12,67.8,28.6,1009.12,67.8,0,none,none,,20.858667,68.0,ok
2025-03-09 17:00:00,AWS_MUM,19.08,72.88,11,29.44,1009.5,62.1,29.44,1009.5,62.1,0,none,none,,21.858667,68.0,ok
2025-03-09 18:00:00,AWS_MUM,19.08,72.88,11,30.24,1009.65,59.7,30.24,1009.65,59.7,0,none,none,,22.858667,68.0,ok
2025-03-09 19:00:00,AWS_MUM,19.08,72.88,11,31.61,1009.6,56.0,31.61,1009.6,56.0,0,none,none,,23.858667,68.0,ok
2025-03-09 20:00:00,AWS_MUM,19.08,72.88,11,31.73,1009.59,56.2,31.73,1009.59,56.2,0,none,none,,0.85866666,68.0,ok
2025-03-09 21:00:00,AWS_MUM,19.08,72.88,11,32.09,1009.04,54.5,32.09,1009.04,54.5,0,none,none,,1.8586667,68.0,ok
2025-03-09 22:00:00,AWS_MUM,19.08,72.88,11,31.52,1008.99,55.1,31.52,1008.99,55.1,0,none,none,,2.8586667,68.0,ok
2025-03-09 23:00:00,AWS_MUM,19.08,72.88,11,31.57,1008.81,55.4,31.57,1008.81,55.4,0,none,none,,3.8586667,68.0,ok
2025-03-10 00:00:00,AWS_MUM,19.08,72.88,11,31.03,1008.63,58.2,31.03,1008.63,58.2,0,none,none,,4.858667,69.0,ok
2025-03-10 01:00:00,AWS_MUM,19.08,72.88,11,30.89,1009.25,57.4,30.89,1009.25,57.4,0,none,none,,5.858667,69.0,ok
2025-03-10 02:00:00,AWS_MUM,19.08,72.88,11,31.48,1009.28,54.6,31.48,1009.28,54.6,0,none,none,,6.858667,69.0,ok
2025-03-10 03:00:00,AWS_MUM,19.08,72.88,11,30.74,1009.98,57.2,30.74,1009.98,57.2,0,none,none,,7.858667,69.0,ok
2025-03-10 04:00:00,AWS_MUM,19.08,72.88,11,29.25,1010.28,60.5,29.25,1010.28,60.5,0,none,none,,8.858666,69.0,ok
2025-03-10 05:00:00,AWS_MUM,19.08,72.88,11,29.12,1010.54,61.3,29.12,1010.54,61.3,0,none,none,,9.858666,69.0,ok
2025-03-10 06:00:00,AWS_MUM,19.08,72.88,11,28.39,1010.94,64.3,28.39,1010.94,64.3,0,none,none,,10.858666,69.0,ok
2025-03-10 07:00:00,AWS_MUM,19.08,72.88,11,28.18,1010.26,63.6,28.18,1010.26,63.6,0,none,none,,11.858666,69.0,ok
2025-03-10 08:00:00,AWS_MUM,19.08,72.88,11,26.56,1009.03,71.1,26.56,1009.03,71.1,0,none,none,,12.858666,69.0,ok
2025-03-10 09:00:00,AWS_MUM,19.08,72.88,11,25.82,1008.37,73.4,25.82,1008.37,73.4,0,none,none,,13.858666,69.0,ok
2025-03-10 10:00:00,AWS_MUM,19.08,72.88,11,25.09,1007.63,75.4,25.09,1007.63,75.4,0,none,none,,14.858666,69.0,ok
2025-03-10 11:00:00,AWS_MUM,19.08,72.88,11,26.64,1007.51,68.6,26.64,1007.51,68.6,0,none,none,,15.858666,69.0,ok
2025-03-10 12:00:00,AWS_MUM,19.08,72.88,11,28.0,1006.76,64.5,28.0,1006.76,64.5,0,none,none,,16.858667,69.0,ok
2025-03-10 13:00:00,AWS_MUM,19.08,72.88,11,27.14,1007.8,66.9,27.14,1007.8,66.9,0,none,none,,17.858667,69.0,ok
2025-03-10 14:00:00,AWS_MUM,19.08,72.88,11,28.05,1008.23,65.0,28.05,1008.23,65.0,0,none,none,,18.858667,69.0,ok
2025-03-10 15:00:00,AWS_MUM,19.08,72.88,11,28.57,1008.7,63.2,28.57,1008.7,63.2,0,none,none,,19.858667,69.0,ok
2025-03-10 16:00:00,AWS_MUM,19.08,72.88,11,29.19,1009.73,59.3,29.19,1009.73,59.3,0,none,none,,20.858667,69.0,ok
2025-03-10 17:00:00,AWS_MUM,19.08,72.88,11,30.81,1009.88,53.8,30.81,1009.88,53.8,0,none,none,,21.858667,69.0,ok
2025-03-10 18:00:00,AWS_MUM,19.08,72.88,11,32.15,1010.05,51.5,32.15,1010.05,51.5,0,none,none,,22.858667,69.0,ok
2025-03-10 19:00:00,AWS_MUM,19.08,72.88,11,33.0,1010.23,47.8,33.0,1010.23,47.8,0,none,none,,23.858667,69.0,ok
2025-03-10 20:00:00,AWS_MUM,19.08,72.88,11,33.2,1010.25,46.5,33.2,1010.25,46.5,0,none,none,,0.85866666,69.0,ok
2025-03-10 21:00:00,AWS_MUM,19.08,72.88,11,32.43,1010.18,48.3,32.43,1010.18,48.3,0,none,none,,1.8586667,69.0,ok
2025-03-10 22:00:00,AWS_MUM,19.08,72.88,11,32.39,1009.85,47.7,32.39,1009.85,47.7,0,none,none,,2.8586667,69.0,ok
2025-03-10 23:00:00,AWS_MUM,19.08,72.88,11,31.89,1009.55,50.0,31.89,1009.55,50.0,0,none,none,,3.8586667,69.0,ok
2025-03-11 00:00:00,AWS_MUM,19.08,72.88,11,31.52,1009.76,50.0,31.52,1009.76,50.0,0,none,none,,4.858667,70.0,ok
2025-03-11 01:00:00,AWS_MUM,19.08,72.88,11,31.17,1009.39,51.3,31.17,1009.39,51.3,0,none,none,,5.858667,70.0,ok
2025-03-11 02:00:00,AWS_MUM,19.08,72.88,11,30.33,1010.06,54.0,30.33,1010.06,54.0,0,none,none,,6.858667,70.0,ok
2025-03-11 03:00:00,AWS_MUM,19.08,72.88,11,28.56,1010.41,60.2,28.56,1010.41,60.2,0,none,none,,7.858667,70.0,ok
2025-03-11 04:00:00,AWS_MUM,19.08,72.88,11,27.06,1010.55,64.1,27.06,1010.55,64.1,0,none,none,,8.858666,70.0,ok
2025-03-11 05:00:00,AWS_MUM,19.08,72.88,11,27.43,1010.71,62.6,27.43,1010.71,62.6,0,none,none,,9.858666,70.0,ok
2025-03-11 06:00:00,AWS_MUM,19.08,72.88,11,25.64,1010.28,69.6,25.64,1010.28,69.6,0,none,none,,10.858666,70.0,ok
2025-03-11 07:00:00,AWS_MUM,19.08,72.88,11,24.14,1010.16,77.3,24.14,1010.16,77.3,0,none,none,,11.858666,70.0,ok
2025-03-11 08:00:00,AWS_MUM,19.08,72.88,11,24.29,1008.43,76.8,24.29,1008.43,76.8,0,none,none,,12.858666,70.0,ok
2025-03-11 09:00:00,AWS_MUM,19.08,72.88,11,24.52,1007.92,73.0,24.52,1007.92,73.0,0,none,none,,13.858666,70.0,ok
2025-03-11 10:00:00,AWS_MUM,19.08,72.88,11,24.03,1007.75,75.5,24.03,1007.75,75.5,0,none,none,,14.858666,70.0,ok
2025-03-11 11:00:00,AWS_MUM,19.08,72.88,11,24.05,1007.46,75.2,24.05,1007.46,75.2,0,none,none,,15.858666,70.0,ok
2025-03-11 12:00:00,AWS_MUM,19.08,72.88,11,24.58,1007.9,72.2,24.58,1007.9,72.2,0,none,none,,16.858667,70.0,ok
2025-03-11 13:00:00,AWS_MUM,19.08,72.88,11,25.79,1008.79,66.1,25.79,1008.79,66.1,0,none,none,,17.858667,70.0,ok
2025-03-11 14:00:00,AWS_MUM,19.08,72.88,11,26.09,1008.99,65.9,26.09,1008.99,65.9,0,none,none,,18.858667,70.0,ok
2025-03-11 15:00:00,AWS_MUM,19.08,72.88,11,27.18,1009.6,63.4,27.18,1009.6,63.4,0,none,none,,19.858667,70.0,ok
2025-03-11 16:00:00,AWS_MUM,19.08,72.88,11,28.08,1010.88,58.9,28.08,1010.88,58.9,0,none,none,,20.858667,70.0,ok
2025-03-11 17:00:00,AWS_MUM,19.08,72.88,11,29.68,1011.27,56.4,29.68,1011.27,56.4,0,none,none,,21.858667,70.0,ok
2025-03-11 18:00:00,AWS_MUM,19.08,72.88,11,31.63,1011.03,50.5,31.63,1011.03,50.5,0,none,none,,22.858667,70.0,ok
2025-03-11 19:00:00,AWS_MUM,19.08,72.88,11,32.54,1010.05,49.0,32.54,1010.05,49.0,0,none,none,,23.858667,70.0,ok
2025-03-11 20:00:00,AWS_MUM,19.08,72.88,11,32.99,1009.55,48.6,32.99,1009.55,48.6,0,none,none,,0.85866666,70.0,ok
2025-03-11 21:00:00,AWS_MUM,19.08,72.88,11,33.66,1009.39,46.8,33.66,1009.39,46.8,0,none,none,,1.8586667,70.0,ok
2025-03-11 22:00:00,AWS_MUM,19.08,72.88,11,33.87,1009.29,46.2,33.87,1009.29,46.2,0,none,none,,2.8586667,70.0,ok
2025-03-11 23:00:00,AWS_MUM,19.08,72.88,11,33.05,1009.34,46.7,33.05,1009.34,46.7,0,none,none,,3.8586667,70.0,ok
2025-03-12 00:00:00,AWS_MUM,19.08,72.88,11,32.1,1009.83,46.9,32.1,1009.83,46.9,0,none,none,,4.858667,71.0,ok
2025-03-12 01:00:00,AWS_MUM,19.08,72.88,11,31.15,1010.58,51.9,31.15,1010.58,51.9,0,none,none,,5.858667,71.0,ok
2025-03-12 02:00:00,AWS_MUM,19.08,72.88,11,30.1,1010.71,55.6,30.1,1010.71,55.6,0,none,none,,6.858667,71.0,ok
2025-03-12 03:00:00,AWS_MUM,19.08,72.88,11,29.15,1011.4,58.8,29.15,1011.4,58.8,0,none,none,,7.858667,71.0,ok
2025-03-12 04:00:00,AWS_MUM,19.08,72.88,11,27.91,1011.86,62.8,27.91,1011.86,62.8,0,none,none,,8.858666,71.0,ok
2025-03-12 05:00:00,AWS_MUM,19.08,72.88,11,26.85,1012.09,66.4,26.85,1012.09,66.4,0,none,none,,9.858666,71.0,ok
2025-03-12 06:00:00,AWS_MUM,19.08,72.88,11,26.81,1011.46,68.2,26.81,1011.46,68.2,0,none,none,,10.858666,71.0,ok
2025-03-12 07:00:00,AWS_MUM,19.08,72.88,11,25.15,1010.98,73.0,25.15,1010.98,73.0,0,none,none,,11.858666,71.0,ok
2025-03-12 08:00:00,AWS_MUM,19.08,72.88,11,24.63,1010.51,75.7,24.63,1010.51,75.7,0,none,none,,12.858666,71.0,ok
2025-03-12 09:00:00,AWS_MUM,19.08,72.88,11,23.88,1010.75,80.6,23.88,1010.75,80.6,0,none,none,,13.858666,71.0,ok
2025-03-12 10:00:00,AWS_MUM,19.08,72.88,11,24.78,1010.33,75.3,24.78,1010.33,75.3,0,none,none,,14.858666,71.0,ok
2025-03-12 11:00:00,AWS_MUM,19.08,72.88,11,25.35,1010.22,77.4,25.35,1010.22,77.4,0,none,none,,15.858666,71.0,ok
2025-03-12 12:00:00,AWS_MUM,19.08,72.88,11,26.36,1010.35,71.5,26.36,1010.35,71.5,0,none,none,,16.858667,71.0,ok
2025-03-12 13:00:00,AWS_MUM,19.08,72.88,11,26.41,1010.45,72.0,26.41,1010.45,72.0,0,none,none,,17.858667,71.0,ok
2025-03-12 14:00:00,AWS_MUM,19.08,72.88,11,26.14,1010.6,72.3,26.14,1010.6,72.3,0,none,none,,18.858667,71.0,ok
2025-03-12 15:00:00,AWS_MUM,19.08,72.88,11,27.89,1011.38,67.6,27.89,1011.38,67.6,0,none,none,,19.858667,71.0,ok
2025-03-12 16:00:00,AWS_MUM,19.08,72.88,11,29.31,1012.14,61.3,29.31,1012.14,61.3,0,none,none,,20.858667,71.0,ok
2025-03-12 17:00:00,AWS_MUM,19.08,72.88,11,30.86,1012.88,55.8,30.86,1012.88,55.8,0,none,none,,21.858667,71.0,ok
2025-03-12 18:00:00,AWS_MUM,19.08,72.88,11,31.09,1013.08,55.9,31.09,1013.08,55.9,0,none,none,,22.858667,71.0,ok
2025-03-12 19:00:00,AWS_MUM,19.08,72.88,11,31.66,1012.69,53.0,31.66,1012.69,53.0,0,none,none,,23.858667,71.0,ok
2025-03-12 20:00:00,AWS_MUM,19.08,72.88,11,32.15,1012.23,52.8,32.15,1012.23,52.8,0,none,none,,0.85866666,71.0,ok
2025-03-12 21:00:00,AWS_MUM,19.08,72.88,11,31.76,1012.07,52.7,31.76,1012.07,52.7,0,none,none,,1.8586667,71.0,ok
2025-03-12 22:00:00,AWS_MUM,19.08,72.88,11,32.13,1011.39,51.5,32.13,1011.39,51.5,0,none,none,,2.8586667,71.0,ok
2025-03-12 23:00:00,AWS_MUM,19.08,72.88,11,32.64,1011.23,49.0,32.64,1011.23,49.0,0,none,none,,3.8586667,71.0,ok
2025-03-13 00:00:00,AWS_MUM,19.08,72.88,11,32.57,1011.29,48.8,32.57,1011.29,48.8,0,none,none,,4.858667,72.0,ok
2025-03-13 01:00:00,AWS_MUM,19.08,72.88,11,31.75,1011.78,50.4,31.75,1011.78,50.4,0,none,none,,5.858667,72.0,ok
2025-03-13 02:00:00,AWS_MUM,19.08,72.88,11,30.52,1011.63,55.4,30.52,1011.63,55.4,0,none,none,,6.858667,72.0,ok
2025-03-13 03:00:00,AWS_MUM,19.08,72.88,11,29.19,1011.62,62.3,29.19,1011.62,62.3,0,none,none,,7.858667,72.0,ok
2025-03-13 04:00:00,AWS_MUM,19.08,72.88,11,28.29,1012.1,63.8,28.29,1012.1,63.8,0,none,none,,8.858666,72.0,ok
2025-03-13 05:00:00,AWS_MUM,19.08,72.88,11,28.07,1012.58,64.9,28.07,1012.58,64.9,0,none,none,,9.858666,72.0,ok
2025-03-13 06:00:00,AWS_MUM,19.08,72.88,11,26.43,1012.3,71.9,26.43,1012.3,71.9,0,none,none,,10.858666,72.0,ok
2025-03-13 07:00:00,AWS_MUM,19.08,72.88,11,25.13,1011.42,79.0,25.13,1011.42,79.0,0,none,none,,11.858666,72.0,ok
2025-03-13 08:00:00,AWS_MUM,19.08,72.88,11,24.58,1010.6,80.4,24.58,1010.6,80.4,0,none,none,,12.858666,72.0,ok
2025-03-13 09:00:00,AWS_MUM,19.08,72.88,11,24.57,1010.37,79.7,24.57,1010.37,79.7,0,none,none,,13.858666,72.0,ok
2025-03-13 10:00:00,AWS_MUM,19.08,72.88,11,24.3,1009.2,80.6,24.3,1009.2,80.6,0,none,none,,14.858666,72.0,ok
2025-03-13 11:00:00,AWS_MUM,19.08,72.88,11,23.69,1008.76,82.2,23.69,1008.76,82.2,0,none,none,,15.858666,72.0,ok
2025-03-13 12:00:00,AWS_MUM,19.08,72.88,11,24.2,1009.6,80.4,24.2,1009.6,80.4,0,none,none,,16.858667,72.0,ok
2025-03-13 13:00:00,AWS_MUM,19.08,72.88,11,26.28,1010.4,71.2,26.28,1010.4,71.2,0,none,none,,17.858667,72.0,ok
2025-03-13 14:00:00,AWS_MUM,19.08,72.88,11,25.98,1010.67,73.5,25.98,1010.67,73.5,0,none,none,,18.858667,72.0,ok
2025-03-13 15:00:00,AWS_MUM,19.08,72.88,11,27.41,1011.19,65.8,27.41,1011.19,65.8,0,none,none,,19.858667,72.0,ok
2025-03-13 16:00:00,AWS_MUM,19.08,72.88,11,28.49,1011.51,60.7,28.49,1011.51,60.7,0,none,none,,20.858667,72.0,ok
2025-03-13 17:00:00,AWS_MUM,19.08,72.88,11,29.55,1012.03,57.3,29.55,1012.03,57.3,0,none,none,,21.858667,72.0,ok
2025-03-13 18:00:00,AWS_MUM,19.08,72.88,11,30.12,1012.33,56.4,30.12,1012.33,56.4,0,none,none,,22.858667,72.0,ok
2025-03-13 19:00:00,AWS_MUM,19.08,72.88,11,30.42,1012.17,56.2,30.42,1012.17,56.2,0,none,none,,23.858667,72.0,ok
2025-03-13 20:00:00,AWS_MUM,19.08,72.88,11,31.66,1011.69,53.5,31.66,1011.69,53.5,0,none,none,,0.85866666,72.0,ok
2025-03-13 21:00:00,AWS_MUM,19.08,72.88,11,32.17,1011.3,51.7,32.17,1011.3,51.7,0,none,none,,1.8586667,72.0,ok
2025-03-13 22:00:00,AWS_MUM,19.08,72.88,11,33.91,1010.67,46.9,33.91,1010.67,46.9,0,none,none,,2.8586667,72.0,ok
2025-03-13 23:00:00,AWS_MUM,19.08,72.88,11,33.44,1010.12,48.1,33.44,1010.12,48.1,0,none,none,,3.8586667,72.0,ok
2025-03-14 00:00:00,AWS_MUM,19.08,72.88,11,33.85,1009.86,45.6,33.85,1009.86,45.6,0,none,none,,4.858667,73.0,ok
2025-03-14 01:00:00,AWS_MUM,19.08,72.88,11,33.81,1009.61,47.4,33.81,1009.61,47.4,0,none,none,,5.858667,73.0,ok
2025-03-14 02:00:00,AWS_MUM,19.08,72.88,11,33.11,1009.8,49.3,33.11,1009.8,49.3,0,none,none,,6.858667,73.0,ok
2025-03-14 03:00:00,AWS_MUM,19.08,72.88,11,31.92,1010.01,53.2,31.92,1010.01,53.2,0,none,none,,7.858667,73.0,ok
2025-03-14 04:00:00,AWS_MUM,19.08,72.88,11,30.63,1010.17,56.2,30.63,1010.17,56.2,0,none,none,,8.858666,73.0,ok
2025-03-14 05:00:00,AWS_MUM,19.08,72.88,11,29.74,1009.69,60.8,29.74,1009.69,60.8,0,none,none,,9.858666,73.0,ok
2025-03-14 06:00:00,AWS_MUM,19.08,72.88,11,28.45,1008.97,62.8,28.45,1008.97,62.8,0,none,none,,10.858666,73.0,ok
2025-03-14 07:00:00,AWS_MUM,19.08,72.88,11,28.65,1008.3,61.4,28.65,1008.3,61.4,0,none,none,,11.858666,73.0,ok
2025-03-14 08:00:00,AWS_MUM,19.08,72.88,11,26.87,1007.57,69.3,26.87,1007.57,69.3,0,none,none,,12.858666,73.0,ok
2025-03-14 09:00:00,AWS_MUM,19.08,72.88,11,27.19,1006.62,68.1,27.19,1006.62,68.1,0,none,none,,13.858666,73.0,ok
2025-03-14 10:00:00,AWS_MUM,19.08,72.88,11,26.74,1006.88,69.7,26.74,1006.88,69.7,0,none,none,,14.858666,73.0,ok
2025-03-14 11:00:00,AWS_MUM,19.08,72.88,11,28.22,1006.33,63.8,28.22,1006.33,63.8,0,none,none,,15.858666,73.0,ok
2025-03-14 12:00:00,AWS_MUM,19.08,72.88,11,29.01,1006.57,62.9,29.01,1006.57,62.9,0,none,none,,16.858667,73.0,ok
2025-03-14 13:00:00,AWS_MUM,19.08,72.88,11,30.2,1006.91,58.3,30.2,1006.91,58.3,0,none,none,,17.858667,73.0,ok
2025-03-14 14:00:00,AWS_MUM,19.08,72.88,11,31.24,1007.54,55.2,31.24,1007.54,55.2,0,none,none,,18.858667,73.0,ok
2025-03-14 15:00:00,AWS_MUM,19.08,72.88,11,31.43,1007.84,54.8,31.43,1007.84,54.8,0,none,none,,19.858667,73.0,ok
2025-03-14 16:00:00,AWS_MUM,19.08,72.88,11,32.89,1008.52,49.9,32.89,1008.52,49.9,0,none,none,,20.858667,73.0,ok
2025-03-14 17:00:00,AWS_MUM,19.08,72.88,11,32.94,1008.66,49.9,32.94,1008.66,49.9,0,none,none,,21.858667,73.0,ok
2025-03-14 18:00:00,AWS_MUM,19.08,72.88,11,33.35,1008.8,49.7,33.35,1008.8,49.7,0,none,none,,22.858667,73.0,ok
2025-03-14 19:00:00,AWS_MUM,19.08,72.88,11,34.78,1008.53,46.4,34.78,1008.53,46.4,0,none,none,,23.858667,73.0,ok
2025-03-14 20:00:00,AWS_MUM,19.08,72.88,11,35.52,1008.15,43.9,35.52,1008.15,43.9,0,none,none,,0.85866666,73.0,ok
2025-03-14 21:00:00,AWS_MUM,19.08,72.88,11,35.88,1008.27,43.5,35.88,1008.27,43.5,0,none,none,,1.8586667,73.0,ok
2025-03-14 22:00:00,AWS_MUM,19.08,72.88,11,35.93,1008.03,43.3,35.93,1008.03,43.3,0,none,none,,2.8586667,73.0,ok
2025-03-14 23:00:00,AWS_MUM,19.08,72.88,11,35.85,1007.59,42.8,35.85,1007.59,42.8,0,none,none,,3.8586667,73.0,ok
2025-03-15 00:00:00,AWS_MUM,19.08,72.88,11,34.97,1007.92,45.7,34.97,1007.92,45.7,0,none,none,,4.858667,74.0,ok
2025-03-15 01:00:00,AWS_MUM,19.08,72.88,11,34.16,1008.24,48.6,34.16,1008.24,48.6,0,none,none,,5.858667,74.0,ok
2025-03-15 02:00:00,AWS_MUM,19.08,72.88,11,32.72,1008.78,52.5,32.72,1008.78,52.5,0,none,none,,6.858667,74.0,ok
2025-03-15 03:00:00,AWS_MUM,19.08,72.88,11,32.69,1009.37,52.0,32.69,1009.37,52.0,0,none,none,,7.858667,74.0,ok
2025-03-15 04:00:00,AWS_MUM,19.08,72.88,11,30.78,1009.45,58.5,30.78,1009.45,58.5,0,none,none,,8.858666,74.0,ok
2025-03-15 05:00:00,AWS_MUM,19.08,72.88,11,29.3,1009.05,63.1,29.3,1009.05,63.1,0,none,none,,9.858666,74.0,ok
2025-03-15 06:00:00,AWS_MUM,19.08,72.88,11,28.63,1008.6,65.6,28.63,1008.6,65.6,0,none,none,,10.858666,74.0,ok
2025-03-15 07:00:00,AWS_MUM,19.08,72.88,11,27.01,1007.81,71.5,27.01,1007.81,71.5,0,none,none,,11.858666,74.0,ok
2025-03-15 08:00:00,AWS_MUM,19.08,72.88,11,26.49,1007.4,73.6,26.49,1007.4,73.6,0,none,none,,12.858666,74.0,ok
2025-03-15 09:00:00,AWS_MUM,19.08,72.88,11,27.02,1006.45,71.3,27.02,1006.45,71.3,0,none,none,,13.858666,74.0,ok
2025-03-15 10:00:00,AWS_MUM,19.08,72.88,11,26.52,1007.33,73.0,26.52,1007.33,73.0,0,none,none,,14.858666,74.0,ok
2025-03-15 11:00:00,AWS_MUM,19.08,72.88,11,26.34,1007.6,73.4,26.34,1007.6,73.4,0,none,none,,15.858666,74.0,ok
2025-03-15 12:00:00,AWS_MUM,19.08,72.88,11,26.86,1008.24,70.7,26.86,1008.24,70.7,0,none,none,,16.858667,74.0,ok
2025-03-15 13:00:00,AWS_MUM,19.08,72.88,11,26.16,1008.91,74.1,26.16,1008.91,74.1,0,none,none,,17.858667,74.0,ok
2025-03-15 14:00:00,AWS_MUM,19.08,72.88,11,27.9,1009.8,66.2,27.9,1009.8,66.2,0,none,none,,18.858667,74.0,ok
2025-03-15 15:00:00,AWS_MUM,19.08,72.88,11,28.62,1010.41,62.6,28.62,1010.41,62.6,0,none,none,,19.858667,74.0,ok
2025-03-15 16:00:00,AWS_MUM,19.08,72.88,11,29.61,1009.96,59.3,29.61,1009.96,59.3,0,none,none,,20.858667,74.0,ok
2025-03-15 17:00:00,AWS_MUM,19.08,72.88,11,30.59,1010.46,56.2,30.59,1010.46,56.2,0,none,none,,21.858667,74.0,ok
2025-03-15 18:00:00,AWS_MUM,19.08,72.88,11,31.84,1010.66,52.4,31.84,1010.66,52.4,0,none,none,,22.858667,74.0,ok
2025-03-15 19:00:00,AWS_MUM,19.08,72.88,11,33.09,1010.91,48.8,33.09,1010.91,48.8,0,none,none,,23.858667,74.0,ok
2025-03-15 20:00:00,AWS_MUM,19.08,72.88,11,33.61,1010.07,47.6,33.61,1010.07,47.6,0,none,none,,0.85866666,74.0,ok
2025-03-15 21:00:00,AWS_MUM,19.08,72.88,11,34.13,1009.88,45.7,34.13,1009.88,45.7,0,none,none,,1.8586667,74.0,ok
2025-03-15 22:00:00,AWS_MUM,19.08,72.88,11,34.8,1009.9,44.1,34.8,1009.9,44.1,0,none,none,,2.8586667,74.0,ok
2025-03-15 23:00:00,AWS_MUM,19.08,72.88,11,34.06,1009.93,48.0,34.06,1009.93,48.0,0,none,none,,3.8586667,74.0,ok
2025-03-16 00:00:00,AWS_MUM,19.08,72.88,11,33.85,1009.81,48.7,33.85,1009.81,48.7,0,none,none,,4.858667,75.0,ok
2025-03-16 01:00:00,AWS_MUM,19.08,72.88,11,32.06,1009.72,53.9,32.06,1009.72,53.9,0,none,none,,5.858667,75.0,ok
2025-03-16 02:00:00,AWS_MUM,19.08,72.88,11,31.31,1010.36,56.4,31.31,1010.36,56.4,0,none,none,,6.858667,75.0,ok
